ppt_id,condition,nom_sfx,acc_sfx,trial_idx,task,agent,patient,verb,orientation,sentence,sentence_type,sentence_accepted,button_pressed,rt
dql7e341wvzz2lr,Production,vu,jo,354,judge,fairy,princess,kiss,L,kijo lovu gix,word_order,0,j,2543
dql7e341wvzz2lr,Production,vu,jo,355,judge,fairy,cowboy,kiss,R,kivu zijo gix,case_marking,0,j,10792
dql7e341wvzz2lr,Production,vu,jo,356,judge,fairy,princess,admire,R,kijo lovu puv,word_order,0,j,2574
dql7e341wvzz2lr,Production,vu,jo,357,judge,footballer,cowboy,kiss,R,fuvu zijo gix,case_marking,0,j,5732
dql7e341wvzz2lr,Production,vu,jo,358,judge,footballer,princess,admire,R,fujo lovu puv,word_order,0,j,2253
dql7e341wvzz2lr,Production,vu,jo,359,judge,chef,pirate,admire,L,ruvu gujo puv,case_marking,0,j,3136
dql7e341wvzz2lr,Production,vu,jo,360,judge,fairy,pirate,kiss,L,kivu gujo gix,case_marking,0,j,10051
dql7e341wvzz2lr,Production,vu,jo,361,judge,footballer,cowboy,admire,R,fuvu zijo puv,case_marking,0,j,3355
dql7e341wvzz2lr,Production,vu,jo,362,judge,fairy,princess,admire,R,kivu lojo puv,case_marking,0,j,2494
dql7e341wvzz2lr,Production,vu,jo,364,judge,fairy,cowboy,admire,R,kijo zivu puv,word_order,0,j,4768
dql7e341wvzz2lr,Production,vu,jo,367,judge,footballer,pirate,kiss,R,fuvu gujo gix,case_marking,1,f,6252
dql7e341wvzz2lr,Production,vu,jo,368,judge,footballer,princess,kiss,L,fuvu lojo gix,case_marking,0,j,2326
dql7e341wvzz2lr,Production,vu,jo,372,judge,chef,pirate,admire,L,rujo guvu puv,word_order,0,j,2155
dql7e341wvzz2lr,Production,vu,jo,373,judge,chef,cowboy,admire,R,rujo zivu puv,word_order,0,j,765
dql7e341wvzz2lr,Production,vu,jo,374,judge,footballer,cowboy,admire,R,fujo zivu puv,word_order,0,j,1104
dql7e341wvzz2lr,Production,vu,jo,375,judge,footballer,pirate,admire,L,fuvu gujo puv,case_marking,0,j,2268
dql7e341wvzz2lr,Production,vu,jo,376,judge,chef,pirate,kiss,L,rujo guvu gix,word_order,0,j,1020
dql7e341wvzz2lr,Production,vu,jo,378,judge,chef,cowboy,admire,R,ruvu zijo puv,case_marking,0,j,1918
dql7e341wvzz2lr,Production,vu,jo,379,judge,fairy,pirate,admire,L,kivu gujo puv,case_marking,0,j,7038
dql7e341wvzz2lr,Production,vu,jo,381,judge,fairy,princess,kiss,L,kivu lojo gix,case_marking,0,j,2589
dql7e341wvzz2lr,Production,vu,jo,382,judge,fairy,cowboy,kiss,L,kijo zivu gix,word_order,0,j,1065
dql7e341wvzz2lr,Production,vu,jo,383,judge,fairy,pirate,admire,R,kijo guvu puv,word_order,0,j,676
dql7e341wvzz2lr,Production,vu,jo,386,judge,chef,cowboy,kiss,L,ruvu zijo gix,case_marking,0,j,2574
dql7e341wvzz2lr,Production,vu,jo,387,judge,chef,princess,kiss,R,ruvu lojo gix,case_marking,0,j,774
dql7e341wvzz2lr,Production,vu,jo,388,judge,footballer,princess,kiss,R,fujo lovu gix,word_order,0,j,983
dql7e341wvzz2lr,Production,vu,jo,389,judge,chef,pirate,kiss,R,ruvu gujo gix,case_marking,0,j,677
dql7e341wvzz2lr,Production,vu,jo,391,judge,footballer,princess,admire,L,fuvu lojo puv,case_marking,0,j,1254
dql7e341wvzz2lr,Production,vu,jo,392,judge,fairy,cowboy,admire,L,kivu zijo puv,case_marking,0,j,2007
dql7e341wvzz2lr,Production,vu,jo,393,judge,chef,cowboy,kiss,R,rujo zivu gix,word_order,0,j,846
dql7e341wvzz2lr,Production,vu,jo,394,judge,footballer,pirate,kiss,R,fujo guvu gix,word_order,0,j,999
e5rkz2fm461tly5,Comprehension,vu,jo,336,judge,chef,footballer,wave,L,gujo wuvu zok,word_order,1,j,5061
e5rkz2fm461tly5,Comprehension,vu,jo,337,judge,nun,cowboy,push,L,lojo kivu jeg,word_order,0,f,6378
e5rkz2fm461tly5,Comprehension,vu,jo,338,judge,wizard,footballer,wave,R,ruvu wujo zok,case_marking,0,f,12636
e5rkz2fm461tly5,Comprehension,vu,jo,339,judge,nun,cowboy,wave,L,lojo kivu zok,word_order,1,j,6524
e5rkz2fm461tly5,Comprehension,vu,jo,340,judge,wizard,cowboy,wave,L,rujo kivu zok,word_order,1,j,3176
e5rkz2fm461tly5,Comprehension,vu,jo,342,judge,nun,footballer,push,R,lovu wujo jeg,case_marking,1,j,7748
e5rkz2fm461tly5,Comprehension,vu,jo,343,judge,wizard,footballer,wave,R,rujo wuvu zok,word_order,1,j,5922
e5rkz2fm461tly5,Comprehension,vu,jo,344,judge,chef,cowboy,push,L,guvu kijo jeg,case_marking,0,f,7724
e5rkz2fm461tly5,Comprehension,vu,jo,345,judge,nun,princess,push,L,lovu fujo jeg,case_marking,0,f,5754
e5rkz2fm461tly5,Comprehension,vu,jo,348,judge,chef,princess,wave,L,guvu fujo zok,case_marking,0,f,8272
e5rkz2fm461tly5,Comprehension,vu,jo,349,judge,nun,princess,push,R,lojo fuvu jeg,word_order,1,j,8240
e5rkz2fm461tly5,Comprehension,vu,jo,350,judge,wizard,princess,wave,R,rujo fuvu zok,word_order,1,j,7484
e5rkz2fm461tly5,Comprehension,vu,jo,351,judge,wizard,princess,wave,L,ruvu fujo zok,case_marking,0,f,9684
e5rkz2fm461tly5,Comprehension,vu,jo,352,judge,nun,footballer,wave,L,lovu wujo zok,case_marking,1,j,9390
e5rkz2fm461tly5,Comprehension,vu,jo,354,judge,chef,cowboy,push,L,gujo kivu jeg,word_order,1,j,4499
e5rkz2fm461tly5,Comprehension,vu,jo,355,judge,wizard,cowboy,wave,R,ruvu kijo zok,case_marking,0,f,5850
e5rkz2fm461tly5,Comprehension,vu,jo,356,judge,chef,footballer,push,L,guvu wujo jeg,case_marking,0,f,12343
e5rkz2fm461tly5,Comprehension,vu,jo,357,judge,wizard,princess,push,L,rujo fuvu jeg,word_order,1,j,4057
e5rkz2fm461tly5,Comprehension,vu,jo,358,judge,chef,footballer,wave,L,guvu wujo zok,case_marking,1,j,5609
e5rkz2fm461tly5,Comprehension,vu,jo,359,judge,chef,princess,wave,R,gujo fuvu zok,word_order,1,j,7269
e5rkz2fm461tly5,Comprehension,vu,jo,361,judge,chef,cowboy,wave,R,guvu kijo zok,case_marking,1,j,16646
e5rkz2fm461tly5,Comprehension,vu,jo,362,judge,nun,cowboy,push,L,lovu kijo jeg,case_marking,0,f,5597
e5rkz2fm461tly5,Comprehension,vu,jo,363,judge,chef,cowboy,wave,R,gujo kivu zok,word_order,1,j,8610
e5rkz2fm461tly5,Comprehension,vu,jo,367,judge,wizard,cowboy,push,R,rujo kivu jeg,word_order,1,j,5243
e5rkz2fm461tly5,Comprehension,vu,jo,369,judge,nun,cowboy,wave,L,lovu kijo zok,case_marking,0,f,8021
e5rkz2fm461tly5,Comprehension,vu,jo,370,judge,chef,footballer,push,R,gujo wuvu jeg,word_order,1,j,7346
e5rkz2fm461tly5,Comprehension,vu,jo,371,judge,nun,princess,wave,R,lovu fujo zok,case_marking,0,f,11864
e5rkz2fm461tly5,Comprehension,vu,jo,373,judge,nun,princess,wave,L,lojo fuvu zok,word_order,1,j,6244
e5rkz2fm461tly5,Comprehension,vu,jo,376,judge,chef,princess,push,R,gujo fuvu jeg,word_order,1,j,5169
e5rkz2fm461tly5,Comprehension,vu,jo,377,judge,wizard,princess,push,L,ruvu fujo jeg,case_marking,1,j,3169
e5rkz2fm461tly5,Comprehension,vu,jo,378,judge,wizard,footballer,push,R,rujo wuvu jeg,word_order,1,j,2683
e5rkz2fm461tly5,Comprehension,vu,jo,380,judge,nun,footballer,wave,L,lojo wuvu zok,word_order,1,j,5795
e5rkz2fm461tly5,Comprehension,vu,jo,382,judge,wizard,cowboy,push,R,ruvu kijo jeg,case_marking,0,f,8623
e5rkz2fm461tly5,Comprehension,vu,jo,384,judge,chef,princess,push,R,guvu fujo jeg,case_marking,0,f,6769
e5rkz2fm461tly5,Comprehension,vu,jo,385,judge,wizard,footballer,push,R,ruvu wujo jeg,case_marking,1,j,6682
e5rkz2fm461tly5,Comprehension,vu,jo,386,judge,nun,footballer,push,L,lojo wuvu jeg,word_order,1,j,3392
euy3mglf2cd4qd7,Production,vu,jo,356,judge,cowboy,footballer,see,R,zijo zevu juz,word_order,1,j,21563
euy3mglf2cd4qd7,Production,vu,jo,357,judge,pirate,footballer,pat,R,wuvu zejo hix,case_marking,0,f,15539
euy3mglf2cd4qd7,Production,vu,jo,358,judge,princess,fairy,see,L,lojo buvu juz,word_order,0,f,12019
euy3mglf2cd4qd7,Production,vu,jo,359,judge,pirate,footballer,pat,R,wujo zevu hix,word_order,1,j,12445
euy3mglf2cd4qd7,Production,vu,jo,361,judge,princess,doctor,see,L,lovu fujo juz,case_marking,0,f,22644
euy3mglf2cd4qd7,Production,vu,jo,363,judge,cowboy,footballer,pat,L,zivu zejo hix,case_marking,0,f,17726
euy3mglf2cd4qd7,Production,vu,jo,365,judge,princess,footballer,pat,L,lojo zevu hix,word_order,1,j,10213
euy3mglf2cd4qd7,Production,vu,jo,366,judge,princess,doctor,see,L,lojo fuvu juz,word_order,1,j,9363
euy3mglf2cd4qd7,Production,vu,jo,367,judge,cowboy,fairy,pat,R,zijo buvu hix,word_order,1,j,13198
euy3mglf2cd4qd7,Production,vu,jo,369,judge,princess,fairy,pat,L,lojo buvu hix,word_order,1,j,12559
euy3mglf2cd4qd7,Production,vu,jo,370,judge,princess,fairy,pat,L,lovu bujo hix,case_marking,0,f,18058
euy3mglf2cd4qd7,Production,vu,jo,374,judge,cowboy,fairy,pat,R,zivu bujo hix,case_marking,0,f,16732
euy3mglf2cd4qd7,Production,vu,jo,375,judge,pirate,fairy,see,L,wujo buvu juz,word_order,1,j,22324
euy3mglf2cd4qd7,Production,vu,jo,376,judge,cowboy,doctor,see,L,zijo fuvu juz,word_order,1,j,13071
euy3mglf2cd4qd7,Production,vu,jo,377,judge,cowboy,doctor,pat,L,zivu fujo hix,case_marking,0,f,12333
euy3mglf2cd4qd7,Production,vu,jo,379,judge,pirate,footballer,see,L,wujo zevu juz,word_order,1,j,17598
euy3mglf2cd4qd7,Production,vu,jo,380,judge,pirate,doctor,see,L,wuvu fujo juz,case_marking,0,f,12597
euy3mglf2cd4qd7,Production,vu,jo,381,judge,princess,fairy,see,L,lovu bujo juz,case_marking,0,f,11060
euy3mglf2cd4qd7,Production,vu,jo,383,judge,cowboy,doctor,see,L,zivu fujo juz,case_marking,0,f,12966
euy3mglf2cd4qd7,Production,vu,jo,385,judge,cowboy,footballer,see,L,zivu zejo juz,case_marking,0,f,9204
euy3mglf2cd4qd7,Production,vu,jo,386,judge,cowboy,fairy,see,L,zivu bujo juz,case_marking,0,f,5853
euy3mglf2cd4qd7,Production,vu,jo,387,judge,princess,footballer,see,R,lovu zejo juz,case_marking,0,f,13685
euy3mglf2cd4qd7,Production,vu,jo,388,judge,pirate,fairy,pat,L,wujo buvu hix,word_order,1,j,13005
euy3mglf2cd4qd7,Production,vu,jo,390,judge,pirate,doctor,pat,L,wuvu fujo hix,case_marking,0,f,11550
euy3mglf2cd4qd7,Production,vu,jo,391,judge,pirate,fairy,pat,L,wuvu bujo hix,case_marking,0,f,13071
euy3mglf2cd4qd7,Production,vu,jo,393,judge,pirate,footballer,see,R,wuvu zejo juz,case_marking,0,f,10790
euy3mglf2cd4qd7,Production,vu,jo,394,judge,princess,doctor,pat,L,lovu fujo hix,case_marking,0,f,10060
euy3mglf2cd4qd7,Production,vu,jo,395,judge,princess,footballer,see,R,lojo zevu juz,word_order,1,j,12828
euy3mglf2cd4qd7,Production,vu,jo,397,judge,cowboy,fairy,see,R,zijo buvu juz,word_order,1,j,8806
euy3mglf2cd4qd7,Production,vu,jo,400,judge,cowboy,doctor,pat,L,zijo fuvu hix,word_order,1,j,9667
euy3mglf2cd4qd7,Production,vu,jo,401,judge,cowboy,footballer,pat,L,zijo zevu hix,word_order,1,j,12295
euy3mglf2cd4qd7,Production,vu,jo,403,judge,princess,footballer,pat,L,lovu zejo hix,case_marking,1,j,7948
euy3mglf2cd4qd7,Production,vu,jo,404,judge,pirate,doctor,pat,R,wujo fuvu hix,word_order,1,j,6838
euy3mglf2cd4qd7,Production,vu,jo,407,judge,pirate,fairy,see,R,wuvu bujo juz,case_marking,0,f,9648
euy3mglf2cd4qd7,Production,vu,jo,408,judge,pirate,doctor,see,L,wujo fuvu juz,word_order,1,j,5660
euy3mglf2cd4qd7,Production,vu,jo,409,judge,princess,doctor,pat,L,lojo fuvu hix,word_order,1,j,6190
f6zz45qzm8h8xkz,Comprehension,jo,vu,334,judge,wizard,princess,push,R,rujo zevu juz,case_marking,0,f,228301
f6zz45qzm8h8xkz,Comprehension,jo,vu,336,judge,footballer,princess,see,L,wuvu zejo gax,word_order,1,j,9223
f6zz45qzm8h8xkz,Comprehension,jo,vu,338,judge,fairy,princess,push,R,zijo zevu juz,case_marking,1,j,7553
f6zz45qzm8h8xkz,Comprehension,jo,vu,341,judge,fairy,chef,see,R,zivu bujo gax,word_order,1,j,7219
f6zz45qzm8h8xkz,Comprehension,jo,vu,342,judge,wizard,chef,see,R,rujo buvu gax,case_marking,0,f,12670
f6zz45qzm8h8xkz,Comprehension,jo,vu,343,judge,fairy,cowboy,push,R,zijo kivu juz,case_marking,0,f,15391
f6zz45qzm8h8xkz,Comprehension,jo,vu,344,judge,fairy,princess,see,L,zijo zevu gax,case_marking,0,f,26477
f6zz45qzm8h8xkz,Comprehension,jo,vu,346,judge,wizard,cowboy,see,L,ruvu kijo gax,word_order,1,j,7834
f6zz45qzm8h8xkz,Comprehension,jo,vu,348,judge,footballer,chef,push,R,wujo buvu juz,case_marking,0,f,9446
f6zz45qzm8h8xkz,Comprehension,jo,vu,349,judge,fairy,chef,push,R,zijo buvu juz,case_marking,0,f,18899
f6zz45qzm8h8xkz,Comprehension,jo,vu,350,judge,footballer,cowboy,push,L,wuvu kijo juz,word_order,1,j,11859
f6zz45qzm8h8xkz,Comprehension,jo,vu,351,judge,wizard,cowboy,push,L,ruvu kijo juz,word_order,1,j,3695
f6zz45qzm8h8xkz,Comprehension,jo,vu,356,judge,wizard,chef,push,L,ruvu bujo juz,word_order,1,j,4608
f6zz45qzm8h8xkz,Comprehension,jo,vu,357,judge,wizard,princess,push,R,ruvu zejo juz,word_order,1,j,9158
f6zz45qzm8h8xkz,Comprehension,jo,vu,358,judge,footballer,princess,push,L,wujo zevu juz,case_marking,1,j,4050
f6zz45qzm8h8xkz,Comprehension,jo,vu,359,judge,wizard,cowboy,push,L,rujo kivu juz,case_marking,0,f,11428
f6zz45qzm8h8xkz,Comprehension,jo,vu,360,judge,fairy,princess,push,R,zivu zejo juz,word_order,1,j,13765
f6zz45qzm8h8xkz,Comprehension,jo,vu,361,judge,fairy,chef,push,R,zivu bujo juz,word_order,1,j,7378
f6zz45qzm8h8xkz,Comprehension,jo,vu,364,judge,fairy,cowboy,push,L,zivu kijo juz,word_order,1,j,5172
f6zz45qzm8h8xkz,Comprehension,jo,vu,366,judge,wizard,chef,see,R,ruvu bujo gax,word_order,1,j,4993
f6zz45qzm8h8xkz,Comprehension,jo,vu,367,judge,footballer,princess,push,L,wuvu zejo juz,word_order,1,j,3624
f6zz45qzm8h8xkz,Comprehension,jo,vu,369,judge,wizard,chef,push,L,rujo buvu juz,case_marking,1,j,6910
f6zz45qzm8h8xkz,Comprehension,jo,vu,370,judge,fairy,cowboy,see,R,zijo kivu gax,case_marking,0,f,8817
f6zz45qzm8h8xkz,Comprehension,jo,vu,372,judge,fairy,cowboy,see,L,zivu kijo gax,word_order,1,j,5421
f6zz45qzm8h8xkz,Comprehension,jo,vu,373,judge,footballer,cowboy,see,R,wujo kivu gax,case_marking,0,f,4544
f6zz45qzm8h8xkz,Comprehension,jo,vu,374,judge,wizard,cowboy,see,L,rujo kivu gax,case_marking,0,f,6640
f6zz45qzm8h8xkz,Comprehension,jo,vu,375,judge,footballer,chef,see,L,wuvu bujo gax,word_order,1,j,2743
f6zz45qzm8h8xkz,Comprehension,jo,vu,376,judge,fairy,chef,see,R,zijo buvu gax,case_marking,0,f,10438
f6zz45qzm8h8xkz,Comprehension,jo,vu,377,judge,wizard,princess,see,R,ruvu zejo gax,word_order,1,j,9453
f6zz45qzm8h8xkz,Comprehension,jo,vu,378,judge,fairy,princess,see,L,zivu zejo gax,word_order,1,j,9359
f6zz45qzm8h8xkz,Comprehension,jo,vu,379,judge,wizard,princess,see,R,rujo zevu gax,case_marking,0,f,9828
f6zz45qzm8h8xkz,Comprehension,jo,vu,382,judge,footballer,cowboy,see,R,wuvu kijo gax,word_order,1,j,6477
f6zz45qzm8h8xkz,Comprehension,jo,vu,383,judge,footballer,princess,see,R,wujo zevu gax,case_marking,0,f,9740
f6zz45qzm8h8xkz,Comprehension,jo,vu,384,judge,footballer,cowboy,push,R,wujo kivu juz,case_marking,0,f,4186
f6zz45qzm8h8xkz,Comprehension,jo,vu,385,judge,footballer,chef,push,L,wuvu bujo juz,word_order,1,j,3910
f6zz45qzm8h8xkz,Comprehension,jo,vu,387,judge,footballer,chef,see,R,wujo buvu gax,case_marking,0,f,6231
fpplq3w7f278bru,Comprehension,vu,jo,335,judge,cowboy,fairy,wave,R,fujo guvu zox,word_order,1,j,9773
fpplq3w7f278bru,Comprehension,vu,jo,336,judge,footballer,doctor,wave,L,wujo lovu zox,word_order,0,f,5043
fpplq3w7f278bru,Comprehension,vu,jo,339,judge,chef,wizard,see,R,zivu rujo jeg,case_marking,1,j,17337
fpplq3w7f278bru,Comprehension,vu,jo,340,judge,footballer,fairy,wave,R,wuvu gujo zox,case_marking,0,f,12479
fpplq3w7f278bru,Comprehension,vu,jo,342,judge,cowboy,fairy,see,L,fujo guvu jeg,word_order,1,j,6194
fpplq3w7f278bru,Comprehension,vu,jo,343,judge,footballer,wizard,see,L,wujo ruvu jeg,word_order,1,j,10334
fpplq3w7f278bru,Comprehension,vu,jo,344,judge,cowboy,wizard,see,R,fujo ruvu jeg,word_order,1,j,6323
fpplq3w7f278bru,Comprehension,vu,jo,346,judge,cowboy,doctor,wave,L,fujo lovu zox,word_order,1,j,7457
fpplq3w7f278bru,Comprehension,vu,jo,347,judge,cowboy,doctor,wave,R,fuvu lojo zox,case_marking,0,f,18307
fpplq3w7f278bru,Comprehension,vu,jo,349,judge,cowboy,wizard,wave,R,fuvu rujo zox,case_marking,1,j,12255
fpplq3w7f278bru,Comprehension,vu,jo,351,judge,chef,wizard,wave,R,zivu rujo zox,case_marking,0,f,6156
fpplq3w7f278bru,Comprehension,vu,jo,353,judge,chef,doctor,see,L,zijo lovu jeg,word_order,1,j,4950
fpplq3w7f278bru,Comprehension,vu,jo,354,judge,footballer,fairy,wave,R,wujo guvu zox,word_order,1,j,5510
fpplq3w7f278bru,Comprehension,vu,jo,357,judge,footballer,doctor,see,L,wuvu lojo jeg,case_marking,0,f,6874
fpplq3w7f278bru,Comprehension,vu,jo,359,judge,chef,doctor,wave,R,zivu lojo zox,case_marking,0,f,4991
fpplq3w7f278bru,Comprehension,vu,jo,360,judge,cowboy,doctor,see,R,fuvu lojo jeg,case_marking,0,f,8482
fpplq3w7f278bru,Comprehension,vu,jo,363,judge,footballer,wizard,see,R,wuvu rujo jeg,case_marking,0,f,11993
fpplq3w7f278bru,Comprehension,vu,jo,365,judge,cowboy,doctor,see,R,fujo lovu jeg,word_order,1,j,7772
fpplq3w7f278bru,Comprehension,vu,jo,366,judge,chef,doctor,see,R,zivu lojo jeg,case_marking,0,f,4875
fpplq3w7f278bru,Comprehension,vu,jo,367,judge,cowboy,wizard,see,R,fuvu rujo jeg,case_marking,0,f,2655
fpplq3w7f278bru,Comprehension,vu,jo,368,judge,footballer,doctor,wave,R,wuvu lojo zox,case_marking,0,f,6233
fpplq3w7f278bru,Comprehension,vu,jo,369,judge,cowboy,fairy,see,L,fuvu gujo jeg,case_marking,0,f,8505
fpplq3w7f278bru,Comprehension,vu,jo,371,judge,chef,fairy,see,L,zivu gujo jeg,case_marking,0,f,11203
fpplq3w7f278bru,Comprehension,vu,jo,372,judge,cowboy,wizard,wave,L,fujo ruvu zox,word_order,1,j,5803
fpplq3w7f278bru,Comprehension,vu,jo,373,judge,chef,wizard,see,L,zijo ruvu jeg,word_order,1,j,13878
fpplq3w7f278bru,Comprehension,vu,jo,376,judge,footballer,wizard,wave,R,wuvu rujo zox,case_marking,0,f,7714
fpplq3w7f278bru,Comprehension,vu,jo,377,judge,chef,doctor,wave,R,zijo lovu zox,word_order,1,j,4064
fpplq3w7f278bru,Comprehension,vu,jo,378,judge,footballer,fairy,see,R,wuvu gujo jeg,case_marking,0,f,7007
fpplq3w7f278bru,Comprehension,vu,jo,380,judge,footballer,doctor,see,L,wujo lovu jeg,word_order,1,j,9937
fpplq3w7f278bru,Comprehension,vu,jo,381,judge,cowboy,fairy,wave,L,fuvu gujo zox,case_marking,0,f,5124
fpplq3w7f278bru,Comprehension,vu,jo,382,judge,chef,fairy,wave,R,zijo guvu zox,word_order,1,j,6402
fpplq3w7f278bru,Comprehension,vu,jo,383,judge,chef,fairy,see,R,zijo guvu jeg,word_order,1,j,7379
fpplq3w7f278bru,Comprehension,vu,jo,384,judge,chef,wizard,wave,R,zijo ruvu zox,word_order,1,j,6529
fpplq3w7f278bru,Comprehension,vu,jo,385,judge,chef,fairy,wave,L,zivu gujo zox,case_marking,0,f,8102
fpplq3w7f278bru,Comprehension,vu,jo,386,judge,footballer,wizard,wave,L,wujo ruvu zox,word_order,1,j,5350
fpplq3w7f278bru,Comprehension,vu,jo,387,judge,footballer,fairy,see,R,wujo guvu jeg,word_order,1,j,7866
fqt55tpqornnjv4,Comprehension,jo,vu,334,judge,wizard,pirate,yell,R,wuvu lojo jeg,word_order,1,j,15190
fqt55tpqornnjv4,Comprehension,jo,vu,337,judge,fairy,princess,yell,L,gujo kivu jeg,case_marking,0,f,8710
fqt55tpqornnjv4,Comprehension,jo,vu,338,judge,wizard,pirate,kiss,R,wuvu lojo kux,word_order,1,j,8740
fqt55tpqornnjv4,Comprehension,jo,vu,341,judge,wizard,chef,yell,L,wuvu zejo jeg,word_order,1,j,9700
fqt55tpqornnjv4,Comprehension,jo,vu,343,judge,wizard,chef,kiss,L,wujo zevu kux,case_marking,1,j,16042
fqt55tpqornnjv4,Comprehension,jo,vu,345,judge,fairy,princess,kiss,L,guvu kijo kux,word_order,0,f,5828
fqt55tpqornnjv4,Comprehension,jo,vu,346,judge,nun,pirate,kiss,L,ruvu lojo kux,word_order,1,j,11593
fqt55tpqornnjv4,Comprehension,jo,vu,347,judge,nun,chef,kiss,L,rujo zevu kux,case_marking,1,j,7146
fqt55tpqornnjv4,Comprehension,jo,vu,348,judge,nun,pirate,yell,R,rujo lovu jeg,case_marking,1,j,10998
fqt55tpqornnjv4,Comprehension,jo,vu,349,judge,nun,princess,yell,L,rujo kivu jeg,case_marking,1,j,12932
fqt55tpqornnjv4,Comprehension,jo,vu,351,judge,fairy,chef,kiss,L,guvu zejo kux,word_order,1,j,13458
fqt55tpqornnjv4,Comprehension,jo,vu,352,judge,wizard,pirate,yell,L,wujo lovu jeg,case_marking,0,f,6785
fqt55tpqornnjv4,Comprehension,jo,vu,354,judge,nun,chef,yell,R,ruvu zejo jeg,word_order,1,j,10419
fqt55tpqornnjv4,Comprehension,jo,vu,355,judge,fairy,princess,kiss,L,gujo kivu kux,case_marking,1,j,9391
fqt55tpqornnjv4,Comprehension,jo,vu,356,judge,wizard,chef,kiss,R,wuvu zejo kux,word_order,1,j,6510
fqt55tpqornnjv4,Comprehension,jo,vu,357,judge,nun,princess,yell,R,ruvu kijo jeg,word_order,1,j,8030
fqt55tpqornnjv4,Comprehension,jo,vu,358,judge,nun,pirate,kiss,R,rujo lovu kux,case_marking,0,f,9468
fqt55tpqornnjv4,Comprehension,jo,vu,359,judge,wizard,princess,kiss,R,wuvu kijo kux,word_order,1,j,11045
fqt55tpqornnjv4,Comprehension,jo,vu,360,judge,fairy,chef,yell,R,gujo zevu jeg,case_marking,1,j,10246
fqt55tpqornnjv4,Comprehension,jo,vu,361,judge,fairy,pirate,yell,R,gujo lovu jeg,case_marking,1,j,8831
fqt55tpqornnjv4,Comprehension,jo,vu,364,judge,fairy,pirate,kiss,L,guvu lojo kux,word_order,1,j,4138
fqt55tpqornnjv4,Comprehension,jo,vu,365,judge,wizard,pirate,kiss,L,wujo lovu kux,case_marking,1,j,3334
fqt55tpqornnjv4,Comprehension,jo,vu,368,judge,nun,princess,kiss,R,rujo kivu kux,case_marking,1,j,9993
fqt55tpqornnjv4,Comprehension,jo,vu,369,judge,fairy,chef,yell,R,guvu zejo jeg,word_order,1,j,6586
fqt55tpqornnjv4,Comprehension,jo,vu,370,judge,wizard,chef,yell,R,wujo zevu jeg,case_marking,1,j,2999
fqt55tpqornnjv4,Comprehension,jo,vu,372,judge,nun,princess,kiss,L,ruvu kijo kux,word_order,1,j,3341
fqt55tpqornnjv4,Comprehension,jo,vu,373,judge,wizard,princess,kiss,L,wujo kivu kux,case_marking,1,j,2532
fqt55tpqornnjv4,Comprehension,jo,vu,374,judge,wizard,princess,yell,L,wujo kivu jeg,case_marking,1,j,3373
fqt55tpqornnjv4,Comprehension,jo,vu,375,judge,fairy,princess,yell,R,guvu kijo jeg,word_order,1,j,5303
fqt55tpqornnjv4,Comprehension,jo,vu,376,judge,wizard,princess,yell,L,wuvu kijo jeg,word_order,1,j,5447
fqt55tpqornnjv4,Comprehension,jo,vu,378,judge,nun,pirate,yell,L,ruvu lojo jeg,word_order,1,j,4909
fqt55tpqornnjv4,Comprehension,jo,vu,379,judge,nun,chef,yell,L,rujo zevu jeg,case_marking,1,j,1935
fqt55tpqornnjv4,Comprehension,jo,vu,380,judge,nun,chef,kiss,R,ruvu zejo kux,word_order,1,j,5007
fqt55tpqornnjv4,Comprehension,jo,vu,382,judge,fairy,pirate,yell,L,guvu lojo jeg,word_order,1,j,8035
fqt55tpqornnjv4,Comprehension,jo,vu,384,judge,fairy,pirate,kiss,R,gujo lovu kux,case_marking,1,j,6631
fqt55tpqornnjv4,Comprehension,jo,vu,385,judge,fairy,chef,kiss,R,gujo zevu kux,case_marking,1,j,2415
g8m7vdmpotkfuft,Comprehension,jo,vu,334,judge,doctor,pirate,wave,L,lojo buvu kez,case_marking,1,f,11844
g8m7vdmpotkfuft,Comprehension,jo,vu,335,judge,doctor,pirate,wave,L,lovu bujo kez,word_order,1,f,99033
g8m7vdmpotkfuft,Comprehension,jo,vu,337,judge,chef,princess,kiss,R,gujo zivu gox,case_marking,1,f,4187
g8m7vdmpotkfuft,Comprehension,jo,vu,340,judge,cowboy,nun,wave,R,zejo wuvu kez,case_marking,1,f,17055
g8m7vdmpotkfuft,Comprehension,jo,vu,344,judge,chef,pirate,kiss,L,guvu bujo gox,word_order,0,j,2605
g8m7vdmpotkfuft,Comprehension,jo,vu,345,judge,chef,nun,wave,R,guvu wujo kez,word_order,0,j,4268
g8m7vdmpotkfuft,Comprehension,jo,vu,346,judge,chef,pirate,wave,R,gujo buvu kez,case_marking,1,f,2223
g8m7vdmpotkfuft,Comprehension,jo,vu,347,judge,chef,pirate,wave,L,guvu bujo kez,word_order,0,j,1869
g8m7vdmpotkfuft,Comprehension,jo,vu,350,judge,doctor,pirate,kiss,R,lojo buvu gox,case_marking,1,f,3887
g8m7vdmpotkfuft,Comprehension,jo,vu,354,judge,cowboy,princess,wave,R,zejo zivu kez,case_marking,1,f,1805
g8m7vdmpotkfuft,Comprehension,jo,vu,355,judge,doctor,nun,wave,R,lovu wujo kez,word_order,0,j,2205
